"","Index","Hydro_endpoint","Flow.Metric.Name","Threshold","Result","SmoothingFunc","n","PercChans"
"1506","csci","Q99","Magnitude of largest annual storm","NAT","BothImpact",15,19,7.72357723577236
"1507","csci","Q99","Magnitude of largest annual storm","NAT","BothImpact",18,76,30.8943089430894
"1508","csci","Q99","Magnitude of largest annual storm","NAT","BothImpact",20,76,30.8943089430894
"1509","csci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",3,133,14.3164693218515
"1510","csci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",6,131,14.1011840688913
"1511","csci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",9,133,14.3164693218515
"1512","csci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",12,133,14.3164693218515
"1513","csci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",15,133,14.3164693218515
"1514","csci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",18,133,14.3164693218515
"1515","csci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",20,133,14.3164693218515
"1516","csci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",3,262,14.2935079105292
"1517","csci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",6,261,14.2389525368249
"1518","csci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",9,262,14.2935079105292
"1519","csci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",12,262,14.2935079105292
"1520","csci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",15,262,14.2935079105292
"1521","csci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",18,262,14.2935079105292
"1522","csci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",20,262,14.2935079105292
"1523","csci","Q99","Magnitude of largest annual storm","NATLow","NoImpact",3,2,2.7027027027027
"1524","csci","Q99","Magnitude of largest annual storm","NATLow","NoImpact",6,12,16.2162162162162
"1525","csci","Q99","Magnitude of largest annual storm","NATLow","NoImpact",9,12,16.2162162162162
"1526","csci","Q99","Magnitude of largest annual storm","NATLow","NoImpact",12,12,16.2162162162162
"1527","csci","Q99","Magnitude of largest annual storm","NATLow","NoImpact",15,12,16.2162162162162
"1528","csci","Q99","Magnitude of largest annual storm","NATLow","NoImpact",18,12,16.2162162162162
"1529","csci","Q99","Magnitude of largest annual storm","NATLow","NoImpact",20,12,16.2162162162162
"1530","csci","Q99","Magnitude of largest annual storm","NATLow","BioImpact",6,2,16.6666666666667
"1531","csci","Q99","Magnitude of largest annual storm","NATLow","BioImpact",9,2,16.6666666666667
"1532","csci","Q99","Magnitude of largest annual storm","NATLow","BioImpact",12,2,16.6666666666667
"1533","csci","Q99","Magnitude of largest annual storm","NATLow","BioImpact",15,2,16.6666666666667
"1534","csci","Q99","Magnitude of largest annual storm","NATLow","BioImpact",18,2,16.6666666666667
"1535","csci","Q99","Magnitude of largest annual storm","NATLow","BioImpact",20,2,16.6666666666667
"1536","csci","Q99","Magnitude of largest annual storm","NATLow","HydroImpact",3,287,14.7255002565418
"1537","csci","Q99","Magnitude of largest annual storm","NATLow","HydroImpact",6,277,14.2124166239097
"1538","csci","Q99","Magnitude of largest annual storm","NATLow","HydroImpact",9,277,14.2124166239097
"1539","csci","Q99","Magnitude of largest annual storm","NATLow","HydroImpact",12,277,14.2124166239097
"1540","csci","Q99","Magnitude of largest annual storm","NATLow","HydroImpact",15,277,14.2124166239097
"1541","csci","Q99","Magnitude of largest annual storm","NATLow","HydroImpact",18,277,14.2124166239097
"1542","csci","Q99","Magnitude of largest annual storm","NATLow","HydroImpact",20,277,14.2124166239097
"1543","csci","Q99","Magnitude of largest annual storm","NATLow","BothImpact",3,113,14.5057766367137
"1544","csci","Q99","Magnitude of largest annual storm","NATLow","BothImpact",6,111,14.2490372272144
"1545","csci","Q99","Magnitude of largest annual storm","NATLow","BothImpact",9,111,14.2490372272144
"1546","csci","Q99","Magnitude of largest annual storm","NATLow","BothImpact",12,111,14.2490372272144
"1547","csci","Q99","Magnitude of largest annual storm","NATLow","BothImpact",15,111,14.2490372272144
"1548","csci","Q99","Magnitude of largest annual storm","NATLow","BothImpact",18,111,14.2490372272144
"1549","csci","Q99","Magnitude of largest annual storm","NATLow","BothImpact",20,111,14.2490372272144
"1550","csci","Q99","Magnitude of largest annual storm","NATMed","NoImpact",15,170,98.8372093023256
"1551","csci","Q99","Magnitude of largest annual storm","NATMed","NoImpact",18,1,0.581395348837209
"1552","csci","Q99","Magnitude of largest annual storm","NATMed","NoImpact",20,1,0.581395348837209
"1553","csci","Q99","Magnitude of largest annual storm","NATMed","BioImpact",15,100,98.0392156862745
"1554","csci","Q99","Magnitude of largest annual storm","NATMed","BioImpact",18,1,0.980392156862745
"1555","csci","Q99","Magnitude of largest annual storm","NATMed","BioImpact",20,1,0.980392156862745
"1556","csci","Q99","Magnitude of largest annual storm","NATMed","HydroImpact",3,21,3.79061371841155
"1557","csci","Q99","Magnitude of largest annual storm","NATMed","HydroImpact",6,25,4.51263537906137
"1558","csci","Q99","Magnitude of largest annual storm","NATMed","HydroImpact",9,28,5.05415162454874
"1559","csci","Q99","Magnitude of largest annual storm","NATMed","HydroImpact",12,28,5.05415162454874
"1560","csci","Q99","Magnitude of largest annual storm","NATMed","HydroImpact",15,38,6.85920577617329
"1561","csci","Q99","Magnitude of largest annual storm","NATMed","HydroImpact",18,207,37.3646209386282
"1562","csci","Q99","Magnitude of largest annual storm","NATMed","HydroImpact",20,207,37.3646209386282
"1563","csci","Q99","Magnitude of largest annual storm","NATMed","BothImpact",3,78,9.42028985507246
"1564","csci","Q99","Magnitude of largest annual storm","NATMed","BothImpact",6,90,10.8695652173913
"1565","csci","Q99","Magnitude of largest annual storm","NATMed","BothImpact",9,90,10.8695652173913
"1566","csci","Q99","Magnitude of largest annual storm","NATMed","BothImpact",12,90,10.8695652173913
"1567","csci","Q99","Magnitude of largest annual storm","NATMed","BothImpact",15,94,11.3526570048309
"1568","csci","Q99","Magnitude of largest annual storm","NATMed","BothImpact",18,193,23.3091787439614
"1569","csci","Q99","Magnitude of largest annual storm","NATMed","BothImpact",20,193,23.3091787439614
"1570","csci","Q99","Magnitude of largest annual storm","SB0","BothImpact",3,4,11.1111111111111
"1571","csci","Q99","Magnitude of largest annual storm","SB0","BothImpact",6,4,11.1111111111111
"1572","csci","Q99","Magnitude of largest annual storm","SB0","BothImpact",9,4,11.1111111111111
"1573","csci","Q99","Magnitude of largest annual storm","SB0","BothImpact",12,4,11.1111111111111
"1574","csci","Q99","Magnitude of largest annual storm","SB0","BothImpact",15,4,11.1111111111111
"1575","csci","Q99","Magnitude of largest annual storm","SB0","BothImpact",18,8,22.2222222222222
"1576","csci","Q99","Magnitude of largest annual storm","SB0","BothImpact",20,8,22.2222222222222
"1577","csci","Q99","Magnitude of largest annual storm","SB2","BioImpact",6,1,16.6666666666667
"1578","csci","Q99","Magnitude of largest annual storm","SB2","BioImpact",9,1,16.6666666666667
"1579","csci","Q99","Magnitude of largest annual storm","SB2","BioImpact",12,1,16.6666666666667
"1580","csci","Q99","Magnitude of largest annual storm","SB2","BioImpact",15,1,16.6666666666667
"1581","csci","Q99","Magnitude of largest annual storm","SB2","BioImpact",18,1,16.6666666666667
"1582","csci","Q99","Magnitude of largest annual storm","SB2","BioImpact",20,1,16.6666666666667
"1583","csci","Q99","Magnitude of largest annual storm","SB2","BothImpact",3,13,6.95187165775401
"1584","csci","Q99","Magnitude of largest annual storm","SB2","BothImpact",6,29,15.5080213903743
"1585","csci","Q99","Magnitude of largest annual storm","SB2","BothImpact",9,29,15.5080213903743
"1586","csci","Q99","Magnitude of largest annual storm","SB2","BothImpact",12,29,15.5080213903743
"1587","csci","Q99","Magnitude of largest annual storm","SB2","BothImpact",15,29,15.5080213903743
"1588","csci","Q99","Magnitude of largest annual storm","SB2","BothImpact",18,29,15.5080213903743
"1589","csci","Q99","Magnitude of largest annual storm","SB2","BothImpact",20,29,15.5080213903743
"1590","csci","SP_Mag","Spring recession magnitude","HB","BioImpact",9,9,100
"1591","csci","SP_Mag","Spring recession magnitude","HB","HydroImpact",9,1,20
"1592","csci","SP_Mag","Spring recession magnitude","HB","HydroImpact",12,1,20
"1593","csci","SP_Mag","Spring recession magnitude","HB","HydroImpact",15,1,20
"1594","csci","SP_Mag","Spring recession magnitude","HB","HydroImpact",18,1,20
"1595","csci","SP_Mag","Spring recession magnitude","HB","HydroImpact",20,1,20
"1596","csci","SP_Mag","Spring recession magnitude","HB","BothImpact",6,15,7.46268656716418
"1597","csci","SP_Mag","Spring recession magnitude","HB","BothImpact",9,30,14.9253731343284
"1598","csci","SP_Mag","Spring recession magnitude","HB","BothImpact",12,39,19.4029850746269
"1599","csci","SP_Mag","Spring recession magnitude","HB","BothImpact",15,39,19.4029850746269
"1600","csci","SP_Mag","Spring recession magnitude","HB","BothImpact",18,39,19.4029850746269
"1601","csci","SP_Mag","Spring recession magnitude","HB","BothImpact",20,39,19.4029850746269
"1602","csci","SP_Mag","Spring recession magnitude","NAT","NoImpact",3,127,21.5254237288136
"1603","csci","SP_Mag","Spring recession magnitude","NAT","NoImpact",6,114,19.3220338983051
"1604","csci","SP_Mag","Spring recession magnitude","NAT","NoImpact",9,108,18.3050847457627
"1605","csci","SP_Mag","Spring recession magnitude","NAT","NoImpact",12,117,19.8305084745763
"1606","csci","SP_Mag","Spring recession magnitude","NAT","NoImpact",15,118,20
"1607","csci","SP_Mag","Spring recession magnitude","NAT","NoImpact",18,3,0.508474576271186
"1608","csci","SP_Mag","Spring recession magnitude","NAT","NoImpact",20,3,0.508474576271186
"1609","csci","SP_Mag","Spring recession magnitude","NAT","BioImpact",3,62,21.5277777777778
"1610","csci","SP_Mag","Spring recession magnitude","NAT","BioImpact",6,57,19.7916666666667
"1611","csci","SP_Mag","Spring recession magnitude","NAT","BioImpact",9,54,18.75
"1612","csci","SP_Mag","Spring recession magnitude","NAT","BioImpact",12,57,19.7916666666667
"1613","csci","SP_Mag","Spring recession magnitude","NAT","BioImpact",15,56,19.4444444444444
"1614","csci","SP_Mag","Spring recession magnitude","NAT","BioImpact",18,1,0.347222222222222
"1615","csci","SP_Mag","Spring recession magnitude","NAT","BioImpact",20,1,0.347222222222222
"1616","csci","SP_Mag","Spring recession magnitude","NAT","HydroImpact",3,14,3.5264483627204
"1617","csci","SP_Mag","Spring recession magnitude","NAT","HydroImpact",6,27,6.80100755667506
"1618","csci","SP_Mag","Spring recession magnitude","NAT","HydroImpact",9,33,8.31234256926952
"1619","csci","SP_Mag","Spring recession magnitude","NAT","HydroImpact",12,24,6.04534005037783
"1620","csci","SP_Mag","Spring recession magnitude","NAT","HydroImpact",15,23,5.79345088161209
"1621","csci","SP_Mag","Spring recession magnitude","NAT","HydroImpact",18,138,34.7607052896725
"1622","csci","SP_Mag","Spring recession magnitude","NAT","HydroImpact",20,138,34.7607052896725
"1623","csci","SP_Mag","Spring recession magnitude","NAT","BothImpact",3,14,5.73770491803279
"1624","csci","SP_Mag","Spring recession magnitude","NAT","BothImpact",6,19,7.78688524590164
"1625","csci","SP_Mag","Spring recession magnitude","NAT","BothImpact",9,22,9.01639344262295
"1626","csci","SP_Mag","Spring recession magnitude","NAT","BothImpact",12,19,7.78688524590164
"1627","csci","SP_Mag","Spring recession magnitude","NAT","BothImpact",15,20,8.19672131147541
"1628","csci","SP_Mag","Spring recession magnitude","NAT","BothImpact",18,75,30.7377049180328
"1629","csci","SP_Mag","Spring recession magnitude","NAT","BothImpact",20,75,30.7377049180328
"1630","csci","SP_Mag","Spring recession magnitude","NATHigh","NoImpact",12,3,4.34782608695652
"1631","csci","SP_Mag","Spring recession magnitude","NATHigh","NoImpact",15,22,31.8840579710145
"1632","csci","SP_Mag","Spring recession magnitude","NATHigh","NoImpact",18,22,31.8840579710145
"1633","csci","SP_Mag","Spring recession magnitude","NATHigh","NoImpact",20,22,31.8840579710145
"1634","csci","SP_Mag","Spring recession magnitude","NATHigh","BioImpact",12,8,10.3896103896104
"1635","csci","SP_Mag","Spring recession magnitude","NATHigh","BioImpact",15,21,27.2727272727273
"1636","csci","SP_Mag","Spring recession magnitude","NATHigh","BioImpact",18,24,31.1688311688312
"1637","csci","SP_Mag","Spring recession magnitude","NATHigh","BioImpact",20,24,31.1688311688312
"1638","csci","SP_Mag","Spring recession magnitude","NATHigh","HydroImpact",6,138,17.9921773142112
"1639","csci","SP_Mag","Spring recession magnitude","NATHigh","HydroImpact",9,138,17.9921773142112
"1640","csci","SP_Mag","Spring recession magnitude","NATHigh","HydroImpact",12,137,17.8617992177314
"1641","csci","SP_Mag","Spring recession magnitude","NATHigh","HydroImpact",15,118,15.3846153846154
"1642","csci","SP_Mag","Spring recession magnitude","NATHigh","HydroImpact",18,118,15.3846153846154
"1643","csci","SP_Mag","Spring recession magnitude","NATHigh","HydroImpact",20,118,15.3846153846154
"1644","csci","SP_Mag","Spring recession magnitude","NATHigh","BothImpact",6,262,17.5250836120401
"1645","csci","SP_Mag","Spring recession magnitude","NATHigh","BothImpact",9,262,17.5250836120401
"1646","csci","SP_Mag","Spring recession magnitude","NATHigh","BothImpact",12,254,16.9899665551839
"1647","csci","SP_Mag","Spring recession magnitude","NATHigh","BothImpact",15,241,16.1204013377926
"1648","csci","SP_Mag","Spring recession magnitude","NATHigh","BothImpact",18,238,15.9197324414716
"1649","csci","SP_Mag","Spring recession magnitude","NATHigh","BothImpact",20,238,15.9197324414716
"1650","csci","SP_Mag","Spring recession magnitude","NATLow","NoImpact",9,2,20
"1651","csci","SP_Mag","Spring recession magnitude","NATLow","NoImpact",12,2,20
"1652","csci","SP_Mag","Spring recession magnitude","NATLow","NoImpact",15,2,20
"1653","csci","SP_Mag","Spring recession magnitude","NATLow","NoImpact",18,2,20
"1654","csci","SP_Mag","Spring recession magnitude","NATLow","NoImpact",20,2,20
"1655","csci","SP_Mag","Spring recession magnitude","NATLow","HydroImpact",3,2,0.138600138600139
"1656","csci","SP_Mag","Spring recession magnitude","NATLow","HydroImpact",6,6,0.415800415800416
"1657","csci","SP_Mag","Spring recession magnitude","NATLow","HydroImpact",9,287,19.8891198891199
"1658","csci","SP_Mag","Spring recession magnitude","NATLow","HydroImpact",12,287,19.8891198891199
"1659","csci","SP_Mag","Spring recession magnitude","NATLow","HydroImpact",15,287,19.8891198891199
"1660","csci","SP_Mag","Spring recession magnitude","NATLow","HydroImpact",18,287,19.8891198891199
"1661","csci","SP_Mag","Spring recession magnitude","NATLow","HydroImpact",20,287,19.8891198891199
"1662","csci","SP_Mag","Spring recession magnitude","NATLow","BothImpact",3,3,0.523560209424084
"1663","csci","SP_Mag","Spring recession magnitude","NATLow","BothImpact",6,5,0.87260034904014
"1664","csci","SP_Mag","Spring recession magnitude","NATLow","BothImpact",9,113,19.7207678883072
"1665","csci","SP_Mag","Spring recession magnitude","NATLow","BothImpact",12,113,19.7207678883072
"1666","csci","SP_Mag","Spring recession magnitude","NATLow","BothImpact",15,113,19.7207678883072
"1667","csci","SP_Mag","Spring recession magnitude","NATLow","BothImpact",18,113,19.7207678883072
"1668","csci","SP_Mag","Spring recession magnitude","NATLow","BothImpact",20,113,19.7207678883072
"1669","csci","SP_Mag","Spring recession magnitude","NATMed","NoImpact",3,184,21.4452214452214
"1670","csci","SP_Mag","Spring recession magnitude","NATMed","NoImpact",6,167,19.4638694638695
"1671","csci","SP_Mag","Spring recession magnitude","NATMed","NoImpact",9,158,18.4149184149184
"1672","csci","SP_Mag","Spring recession magnitude","NATMed","NoImpact",12,171,19.9300699300699
"1673","csci","SP_Mag","Spring recession magnitude","NATMed","NoImpact",15,172,20.04662004662
"1674","csci","SP_Mag","Spring recession magnitude","NATMed","NoImpact",18,3,0.34965034965035
"1675","csci","SP_Mag","Spring recession magnitude","NATMed","NoImpact",20,3,0.34965034965035
"1676","csci","SP_Mag","Spring recession magnitude","NATMed","BioImpact",3,114,23.4567901234568
"1677","csci","SP_Mag","Spring recession magnitude","NATMed","BioImpact",6,94,19.3415637860082
"1678","csci","SP_Mag","Spring recession magnitude","NATMed","BioImpact",9,89,18.3127572016461
"1679","csci","SP_Mag","Spring recession magnitude","NATMed","BioImpact",12,94,19.3415637860082
"1680","csci","SP_Mag","Spring recession magnitude","NATMed","BioImpact",15,93,19.1358024691358
"1681","csci","SP_Mag","Spring recession magnitude","NATMed","BioImpact",18,1,0.205761316872428
"1682","csci","SP_Mag","Spring recession magnitude","NATMed","BioImpact",20,1,0.205761316872428
"1683","csci","SP_Mag","Spring recession magnitude","NATMed","HydroImpact",3,24,4.0133779264214
"1684","csci","SP_Mag","Spring recession magnitude","NATMed","HydroImpact",6,41,6.8561872909699
"1685","csci","SP_Mag","Spring recession magnitude","NATMed","HydroImpact",9,50,8.36120401337793
"1686","csci","SP_Mag","Spring recession magnitude","NATMed","HydroImpact",12,37,6.18729096989967
"1687","csci","SP_Mag","Spring recession magnitude","NATMed","HydroImpact",15,36,6.02006688963211
"1688","csci","SP_Mag","Spring recession magnitude","NATMed","HydroImpact",18,205,34.2809364548495
"1689","csci","SP_Mag","Spring recession magnitude","NATMed","HydroImpact",20,205,34.2809364548495
"1690","csci","SP_Mag","Spring recession magnitude","NATMed","BothImpact",3,80,9.1743119266055
"1691","csci","SP_Mag","Spring recession magnitude","NATMed","BothImpact",6,100,11.4678899082569
"1692","csci","SP_Mag","Spring recession magnitude","NATMed","BothImpact",9,105,12.0412844036697
"1693","csci","SP_Mag","Spring recession magnitude","NATMed","BothImpact",12,100,11.4678899082569
"1694","csci","SP_Mag","Spring recession magnitude","NATMed","BothImpact",15,101,11.5825688073394
"1695","csci","SP_Mag","Spring recession magnitude","NATMed","BothImpact",18,193,22.1330275229358
"1696","csci","SP_Mag","Spring recession magnitude","NATMed","BothImpact",20,193,22.1330275229358
"1697","csci","SP_Mag","Spring recession magnitude","SB0","BioImpact",3,8,30.7692307692308
"1698","csci","SP_Mag","Spring recession magnitude","SB0","BioImpact",6,6,23.0769230769231
"1699","csci","SP_Mag","Spring recession magnitude","SB0","BioImpact",9,6,23.0769230769231
"1700","csci","SP_Mag","Spring recession magnitude","SB0","BioImpact",12,6,23.0769230769231
"1701","csci","SP_Mag","Spring recession magnitude","SB0","BothImpact",6,2,6.66666666666667
"1702","csci","SP_Mag","Spring recession magnitude","SB0","BothImpact",9,2,6.66666666666667
"1703","csci","SP_Mag","Spring recession magnitude","SB0","BothImpact",12,2,6.66666666666667
"1704","csci","SP_Mag","Spring recession magnitude","SB0","BothImpact",15,8,26.6666666666667
"1705","csci","SP_Mag","Spring recession magnitude","SB0","BothImpact",18,8,26.6666666666667
"1706","csci","SP_Mag","Spring recession magnitude","SB0","BothImpact",20,8,26.6666666666667
"1707","csci","SP_Mag","Spring recession magnitude","SB2","BioImpact",3,26,26.2626262626263
"1708","csci","SP_Mag","Spring recession magnitude","SB2","BioImpact",6,26,26.2626262626263
"1709","csci","SP_Mag","Spring recession magnitude","SB2","BioImpact",9,18,18.1818181818182
"1710","csci","SP_Mag","Spring recession magnitude","SB2","BioImpact",12,26,26.2626262626263
"1711","csci","SP_Mag","Spring recession magnitude","SB2","BioImpact",15,1,1.01010101010101
"1712","csci","SP_Mag","Spring recession magnitude","SB2","BioImpact",18,1,1.01010101010101
"1713","csci","SP_Mag","Spring recession magnitude","SB2","BioImpact",20,1,1.01010101010101
"1714","csci","SP_Mag","Spring recession magnitude","SB2","BothImpact",3,4,3.6036036036036
"1715","csci","SP_Mag","Spring recession magnitude","SB2","BothImpact",6,4,3.6036036036036
"1716","csci","SP_Mag","Spring recession magnitude","SB2","BothImpact",9,12,10.8108108108108
"1717","csci","SP_Mag","Spring recession magnitude","SB2","BothImpact",12,4,3.6036036036036
"1718","csci","SP_Mag","Spring recession magnitude","SB2","BothImpact",15,29,26.1261261261261
"1719","csci","SP_Mag","Spring recession magnitude","SB2","BothImpact",18,29,26.1261261261261
"1720","csci","SP_Mag","Spring recession magnitude","SB2","BothImpact",20,29,26.1261261261261
"1721","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","NoImpact",3,1,33.3333333333333
"1722","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","NoImpact",6,1,33.3333333333333
"1723","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","NoImpact",9,1,33.3333333333333
"1724","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BioImpact",3,35,46.6666666666667
"1725","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BioImpact",6,20,26.6666666666667
"1726","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BioImpact",9,20,26.6666666666667
"1727","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","HydroImpact",12,1,25
"1728","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","HydroImpact",15,1,25
"1729","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","HydroImpact",18,1,25
"1730","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","HydroImpact",20,1,25
"1731","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BothImpact",3,4,2.02020202020202
"1732","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BothImpact",6,19,9.5959595959596
"1733","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BothImpact",9,19,9.5959595959596
"1734","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BothImpact",12,39,19.6969696969697
"1735","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BothImpact",15,39,19.6969696969697
"1736","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BothImpact",18,39,19.6969696969697
"1737","csci","Wet_BFL_Mag_10","Wet-season low baseflow","HB","BothImpact",20,39,19.6969696969697
"1738","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","NoImpact",3,134,22.5589225589226
"1739","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","NoImpact",6,132,22.2222222222222
"1740","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","NoImpact",9,134,22.5589225589226
"1741","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","NoImpact",12,137,23.0639730639731
"1742","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","NoImpact",15,22,3.7037037037037
"1743","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","NoImpact",18,19,3.1986531986532
"1744","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","NoImpact",20,16,2.69360269360269
"1745","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BioImpact",3,62,24.8995983935743
"1746","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BioImpact",6,57,22.8915662650602
"1747","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BioImpact",9,57,22.8915662650602
"1748","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BioImpact",12,60,24.0963855421687
"1749","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BioImpact",15,6,2.40963855421687
"1750","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BioImpact",18,4,1.60642570281124
"1751","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BioImpact",20,3,1.20481927710843
"1752","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","HydroImpact",3,7,1.78117048346056
"1753","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","HydroImpact",6,9,2.29007633587786
"1754","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","HydroImpact",9,7,1.78117048346056
"1755","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","HydroImpact",12,4,1.01781170483461
"1756","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","HydroImpact",15,119,30.2798982188295
"1757","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","HydroImpact",18,122,31.0432569974555
"1758","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","HydroImpact",20,125,31.8066157760814
"1759","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BothImpact",3,14,4.9469964664311
"1760","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BothImpact",6,19,6.71378091872792
"1761","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BothImpact",9,19,6.71378091872792
"1762","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BothImpact",12,16,5.65371024734982
"1763","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BothImpact",15,70,24.7349823321555
"1764","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BothImpact",18,72,25.4416961130742
"1765","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NAT","BothImpact",20,73,25.7950530035336
"1766","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","NoImpact",12,11,15.4929577464789
"1767","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","NoImpact",15,20,28.169014084507
"1768","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","NoImpact",18,20,28.169014084507
"1769","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","NoImpact",20,20,28.169014084507
"1770","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","BioImpact",12,4,12.9032258064516
"1771","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","BioImpact",15,9,29.0322580645161
"1772","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","BioImpact",18,9,29.0322580645161
"1773","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","BioImpact",20,9,29.0322580645161
"1774","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","HydroImpact",12,129,26.3803680981595
"1775","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","HydroImpact",15,120,24.5398773006135
"1776","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","HydroImpact",18,120,24.5398773006135
"1777","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","HydroImpact",20,120,24.5398773006135
"1778","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","BothImpact",12,258,25.3687315634218
"1779","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","BothImpact",15,253,24.8770894788594
"1780","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","BothImpact",18,253,24.8770894788594
"1781","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATHigh","BothImpact",20,253,24.8770894788594
"1782","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","NoImpact",3,286,49.4809688581315
"1783","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","NoImpact",6,282,48.7889273356401
"1784","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","NoImpact",9,2,0.346020761245675
"1785","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","NoImpact",12,2,0.346020761245675
"1786","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","NoImpact",15,2,0.346020761245675
"1787","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","NoImpact",18,2,0.346020761245675
"1788","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","NoImpact",20,2,0.346020761245675
"1789","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","BioImpact",3,107,54.040404040404
"1790","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","BioImpact",6,91,45.959595959596
"1791","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","HydroImpact",3,3,0.207612456747405
"1792","csci","Wet_BFL_Mag_10","Wet-season low baseflow","NATLow","HydroImpact",6,7,0.484429065743945
